songName,albumName,artistName,trackNumber,isExplicit,durationMS,discNumber
THE WAY THINGS GOING,I NEVER LIKED YOU,Future,14,false,179493,1
I'M ON ONE (feat. Drake),I NEVER LIKED YOU,Future,15,false,236186,1
BACK TO THE BASICS,I NEVER LIKED YOU,Future,16,false,177026,1
NO SECURITY (feat. BabyFace Ray),I NEVER LIKED YOU,Future,17,false,161066,1
LIKE ME (feat. 42 Dugg & Lil Baby),I NEVER LIKED YOU,Future,18,false,132986,1
AFFILIATED (feat. Lil Durk),I NEVER LIKED YOU,Future,19,false,183466,1
STAYED DOWN (feat. Young Scooter),I NEVER LIKED YOU,Future,20,false,171760,1
712PM,I NEVER LIKED YOU,Future,1,false,173186,1
I'M DAT N****,I NEVER LIKED YOU,Future,2,false,271840,1
KEEP IT BURNIN (feat. Kanye West),I NEVER LIKED YOU,Future,3,false,207213,1
FOR A NUT (feat. Gunna & Young Thug),I NEVER LIKED YOU,Future,4,false,207933,1
PUFFIN ON ZOOTIEZ,I NEVER LIKED YOU,Future,5,false,172933,1
GOLD STACKS,I NEVER LIKED YOU,Future,6,false,162333,1
WAIT FOR U (feat. Drake & Tems),I NEVER LIKED YOU,Future,7,false,189893,1
LOVE YOU BETTER,I NEVER LIKED YOU,Future,8,false,129479,1
MASSAGING ME,I NEVER LIKED YOU,Future,9,false,106133,1
CHICKENS (feat. EST Gee),I NEVER LIKED YOU,Future,10,false,195266,1
WE JUS WANNA GET HIGH,I NEVER LIKED YOU,Future,11,false,133133,1
VOODOO (feat. Kodak Black),I NEVER LIKED YOU,Future,12,false,211133,1
HOLY GHOST,I NEVER LIKED YOU,Future,13,false,170266,1
THE WAY THINGS GOING,I NEVER LIKED YOU,Future,14,false,179493,1
I'M ON ONE (feat. Drake),I NEVER LIKED YOU,Future,15,false,236186,1
BACK TO THE BASICS,I NEVER LIKED YOU,Future,16,false,177026,1
Tic Tac,Pluto x Baby Pluto (Deluxe),Future,1,true,189147,1
My Legacy,Pluto x Baby Pluto (Deluxe),Future,2,true,193333,1
Heart In Pieces,Pluto x Baby Pluto (Deluxe),Future,3,true,196834,1
Because of You,Pluto x Baby Pluto (Deluxe),Future,4,true,216541,1
Bust a Move,Pluto x Baby Pluto (Deluxe),Future,5,true,226285,1
Baby Sasuke,Pluto x Baby Pluto (Deluxe),Future,6,true,210410,1
Stripes Like Burberry,Pluto x Baby Pluto (Deluxe),Future,7,true,274313,1
Marni On Me,Pluto x Baby Pluto (Deluxe),Future,8,true,133170,1
Sleeping On The Floor,Pluto x Baby Pluto (Deluxe),Future,9,true,167397,1
Real Baby Pluto,Pluto x Baby Pluto (Deluxe),Future,10,true,196636,1
Drankin N Smokin,Pluto x Baby Pluto (Deluxe),Future,11,true,213520,1
Million Dollar Play,Pluto x Baby Pluto (Deluxe),Future,12,true,166636,1
Plastic,Pluto x Baby Pluto (Deluxe),Future,13,true,193858,1
That’s It,Pluto x Baby Pluto (Deluxe),Future,14,true,228796,1
Bought A Bad Bitch,Pluto x Baby Pluto (Deluxe),Future,15,true,210175,1
Rockstar Chainz,Pluto x Baby Pluto (Deluxe),Future,16,true,181040,1
Lullaby,Pluto x Baby Pluto (Deluxe),Future,17,true,261781,1
She Never Been To Pluto,Pluto x Baby Pluto (Deluxe),Future,18,true,204117,1
Off Dat,Pluto x Baby Pluto (Deluxe),Future,19,true,184736,1
I Don’t Wanna Break Up,Pluto x Baby Pluto (Deluxe),Future,20,true,243936,1
Stripes Like Burberry,Pluto x Baby Pluto,Future,1,true,274313,1
Marni On Me,Pluto x Baby Pluto,Future,2,true,133170,1
Sleeping On The Floor,Pluto x Baby Pluto,Future,3,true,167397,1
Real Baby Pluto,Pluto x Baby Pluto,Future,4,true,196636,1
Drankin N Smokin,Pluto x Baby Pluto,Future,5,true,213520,1
Million Dollar Play,Pluto x Baby Pluto,Future,6,true,166636,1
Plastic,Pluto x Baby Pluto,Future,7,true,193858,1
That’s It,Pluto x Baby Pluto,Future,8,true,228796,1
Bought A Bad Bitch,Pluto x Baby Pluto,Future,9,true,210175,1
Rockstar Chainz,Pluto x Baby Pluto,Future,10,true,181040,1
Lullaby,Pluto x Baby Pluto,Future,11,true,261781,1
She Never Been To Pluto,Pluto x Baby Pluto,Future,12,true,204117,1
Off Dat,Pluto x Baby Pluto,Future,13,true,184736,1
I Don’t Wanna Break Up,Pluto x Baby Pluto,Future,14,true,243936,1
Bankroll,Pluto x Baby Pluto,Future,15,true,186846,1
Moment of Clarity,Pluto x Baby Pluto,Future,16,true,222295,1
Tic Tac,Pluto x Baby Pluto (Deluxe),Future,1,false,188245,1
My Legacy,Pluto x Baby Pluto (Deluxe),Future,2,false,193333,1
Heart In Pieces,Pluto x Baby Pluto (Deluxe),Future,3,false,196834,1
Because of You,Pluto x Baby Pluto (Deluxe),Future,4,false,216541,1
Bust a Move,Pluto x Baby Pluto (Deluxe),Future,5,false,222857,1
Baby Sasuke,Pluto x Baby Pluto (Deluxe),Future,6,false,210410,1
Stripes Like Burberry,Pluto x Baby Pluto (Deluxe),Future,7,false,274313,1
Marni On Me,Pluto x Baby Pluto (Deluxe),Future,8,false,133170,1
Sleeping On The Floor,Pluto x Baby Pluto (Deluxe),Future,9,false,167397,1
Real Baby Pluto,Pluto x Baby Pluto (Deluxe),Future,10,false,196636,1
Drankin N Smokin,Pluto x Baby Pluto (Deluxe),Future,11,false,213520,1
Million Dollar Play,Pluto x Baby Pluto (Deluxe),Future,12,false,166636,1
Plastic,Pluto x Baby Pluto (Deluxe),Future,13,false,193858,1
That’s It,Pluto x Baby Pluto (Deluxe),Future,14,false,228796,1
Bought A Bad Bitch,Pluto x Baby Pluto (Deluxe),Future,15,false,210175,1
Rockstar Chainz,Pluto x Baby Pluto (Deluxe),Future,16,false,181040,1
Lullaby,Pluto x Baby Pluto (Deluxe),Future,17,false,261781,1
She Never Been To Pluto,Pluto x Baby Pluto (Deluxe),Future,18,false,204117,1
Off Dat,Pluto x Baby Pluto (Deluxe),Future,19,false,184736,1
I Don’t Wanna Break Up,Pluto x Baby Pluto (Deluxe),Future,20,false,243936,1
Stripes Like Burberry,Pluto x Baby Pluto,Future,1,false,274313,1
Marni On Me,Pluto x Baby Pluto,Future,2,false,133170,1
Sleeping On The Floor,Pluto x Baby Pluto,Future,3,false,167397,1
Real Baby Pluto,Pluto x Baby Pluto,Future,4,false,196636,1
Drankin N Smokin,Pluto x Baby Pluto,Future,5,false,213520,1
Million Dollar Play,Pluto x Baby Pluto,Future,6,false,166636,1
Plastic,Pluto x Baby Pluto,Future,7,false,193858,1
That’s It,Pluto x Baby Pluto,Future,8,false,228796,1
Bought A Bad Bitch,Pluto x Baby Pluto,Future,9,false,210175,1
Rockstar Chainz,Pluto x Baby Pluto,Future,10,false,181040,1
Lullaby,Pluto x Baby Pluto,Future,11,false,261781,1
She Never Been To Pluto,Pluto x Baby Pluto,Future,12,false,204117,1
Off Dat,Pluto x Baby Pluto,Future,13,false,184736,1
I Don’t Wanna Break Up,Pluto x Baby Pluto,Future,14,false,243936,1
Bankroll,Pluto x Baby Pluto,Future,15,false,186846,1
Moment of Clarity,Pluto x Baby Pluto,Future,16,false,222295,1
Trapped In The Sun,High Off Life,Future,1,true,201979,1
HiTek Tek,High Off Life,Future,2,true,182400,1
Touch The Sky,High Off Life,Future,3,true,144361,1
Solitaires (feat. Travis Scott),High Off Life,Future,4,true,205666,1
Ridin Strikers,High Off Life,Future,5,true,225347,1
One Of My,High Off Life,Future,6,true,142978,1
Posted With Demons,High Off Life,Future,7,true,189341,1
Hard To Choose One,High Off Life,Future,8,true,193656,1
Trillionaire (feat. Youngboy Never Broke Again),High Off Life,Future,9,true,167551,1
Harlem Shake (feat. Young Thug),High Off Life,Future,10,true,148246,1
Up the River,High Off Life,Future,11,true,189501,1
Pray For A Key,High Off Life,Future,12,true,173609,1
Too Comfortable,High Off Life,Future,13,true,236818,1
All Bad (feat. Lil Uzi Vert),High Off Life,Future,14,true,207738,1
Outer Space Bih,High Off Life,Future,15,true,175016,1
Accepting My Flaws,High Off Life,Future,16,true,259070,1
Life Is Good (feat. Drake),High Off Life,Future,17,true,237918,1
Last Name (feat. Lil Durk),High Off Life,Future,18,true,208974,1
Tycoon,High Off Life,Future,19,true,201907,1
100 Shooters (feat. Meek Mill & Doe Boy),High Off Life,Future,20,true,208257,1
Trapped In The Sun,High Off Life,Future,1,false,201979,1
HiTek Tek,High Off Life,Future,2,false,182400,1
Touch The Sky,High Off Life,Future,3,false,144361,1
Solitaires (feat. Travis Scott),High Off Life,Future,4,false,205666,1
Ridin Strikers,High Off Life,Future,5,false,225347,1
One Of My,High Off Life,Future,6,false,142978,1
Posted With Demons,High Off Life,Future,7,false,189341,1
Hard To Choose One,High Off Life,Future,8,false,193656,1
Trillionaire (feat. Youngboy Never Broke Again),High Off Life,Future,9,false,167551,1
Harlem Shake (feat. Young Thug),High Off Life,Future,10,false,148246,1
Up the River,High Off Life,Future,11,false,189501,1
Pray For A Key,High Off Life,Future,12,false,173609,1
Too Comfortable,High Off Life,Future,13,false,236818,1
All Bad (feat. Lil Uzi Vert),High Off Life,Future,14,false,207738,1
Outer Space Bih,High Off Life,Future,15,false,175016,1
Accepting My Flaws,High Off Life,Future,16,false,259070,1
Life Is Good (feat. Drake),High Off Life,Future,17,false,237918,1
Last Name (feat. Lil Durk),High Off Life,Future,18,false,208974,1
Tycoon,High Off Life,Future,19,false,201907,1
100 Shooters (feat. Meek Mill & Doe Boy),High Off Life,Future,20,false,208257,1
XanaX Damage,SAVE ME,Future,1,true,104013,1
St. Lucia,SAVE ME,Future,2,true,198453,1
Please Tell Me,SAVE ME,Future,3,true,204520,1
Shotgun,SAVE ME,Future,4,true,258946,1
Government Official,SAVE ME,Future,5,true,150760,1
Extra,SAVE ME,Future,6,true,173040,1
Love Thy Enemies,SAVE ME,Future,7,false,127373,1
XanaX Damage,SAVE ME,Future,1,false,103120,1
St. Lucia,SAVE ME,Future,2,false,198186,1
Please Tell Me,SAVE ME,Future,3,false,204240,1
Shotgun,SAVE ME,Future,4,false,257093,1
Government Official,SAVE ME,Future,5,false,149866,1
Extra,SAVE ME,Future,6,false,172346,1
Love Thy Enemies,SAVE ME,Future,7,false,127373,1
Never Stop,Future Hndrxx Presents: The WIZRD,Future,1,true,291333,1
Jumpin on a Jet,Future Hndrxx Presents: The WIZRD,Future,2,true,137133,1
Rocket Ship,Future Hndrxx Presents: The WIZRD,Future,3,true,116846,1
Temptation,Future Hndrxx Presents: The WIZRD,Future,4,true,167672,1
Crushed Up,Future Hndrxx Presents: The WIZRD,Future,5,true,149948,1
F&N,Future Hndrxx Presents: The WIZRD,Future,6,true,189427,1
Call the Coroner,Future Hndrxx Presents: The WIZRD,Future,7,true,131755,1
Talk Shit Like a Preacher,Future Hndrxx Presents: The WIZRD,Future,8,true,132165,1
Promise U That,Future Hndrxx Presents: The WIZRD,Future,9,true,205422,1
Stick to the Models,Future Hndrxx Presents: The WIZRD,Future,10,true,196180,1
Overdose,Future Hndrxx Presents: The WIZRD,Future,11,true,115437,1
Krazy but True,Future Hndrxx Presents: The WIZRD,Future,12,true,185117,1
Servin Killa Kam,Future Hndrxx Presents: The WIZRD,Future,13,true,186738,1
Baptiize,Future Hndrxx Presents: The WIZRD,Future,14,true,218479,1
Unicorn Purp (feat. Young Thug & Gunna),Future Hndrxx Presents: The WIZRD,Future,15,true,246915,1
Goin Dummi,Future Hndrxx Presents: The WIZRD,Future,16,true,161757,1
First Off (feat. Travis Scott),Future Hndrxx Presents: The WIZRD,Future,17,true,228366,1
Faceshot,Future Hndrxx Presents: The WIZRD,Future,18,true,175860,1
Ain't Coming Back,Future Hndrxx Presents: The WIZRD,Future,19,true,219684,1
Tricks on Me,Future Hndrxx Presents: The WIZRD,Future,20,true,262002,1
Never Stop,Future Hndrxx Presents: The WIZRD,Future,1,false,291329,1
Jumpin on a Jet,Future Hndrxx Presents: The WIZRD,Future,2,false,137133,1
Rocket Ship,Future Hndrxx Presents: The WIZRD,Future,3,false,116846,1
Temptation,Future Hndrxx Presents: The WIZRD,Future,4,false,167672,1
Crushed Up,Future Hndrxx Presents: The WIZRD,Future,5,false,149948,1
F&N,Future Hndrxx Presents: The WIZRD,Future,6,false,189427,1
Call the Coroner,Future Hndrxx Presents: The WIZRD,Future,7,false,131755,1
Talk Sh*t Like a Preacher,Future Hndrxx Presents: The WIZRD,Future,8,false,132165,1
Promise U That,Future Hndrxx Presents: The WIZRD,Future,9,false,205422,1
Stick to the Models,Future Hndrxx Presents: The WIZRD,Future,10,false,196180,1
Overdose,Future Hndrxx Presents: The WIZRD,Future,11,false,115437,1
Krazy but True,Future Hndrxx Presents: The WIZRD,Future,12,false,185117,1
Servin Killa Kam,Future Hndrxx Presents: The WIZRD,Future,13,false,186738,1
Baptiize,Future Hndrxx Presents: The WIZRD,Future,14,false,218479,1
Unicorn Purp (feat. Young Thug & Gunna),Future Hndrxx Presents: The WIZRD,Future,15,false,246915,1
Goin Dummi,Future Hndrxx Presents: The WIZRD,Future,16,false,161757,1
First Off (feat. Travis Scott),Future Hndrxx Presents: The WIZRD,Future,17,false,228366,1
Faceshot,Future Hndrxx Presents: The WIZRD,Future,18,false,175860,1
Ain't Coming Back,Future Hndrxx Presents: The WIZRD,Future,19,false,219684,1
Tricks on Me,Future Hndrxx Presents: The WIZRD,Future,20,false,262002,1
Jet Lag (feat. Young Scooter),Future & Juice WRLD Present... WRLD ON DRUGS,Future,1,true,271066,1
Astronauts,Future & Juice WRLD Present... WRLD ON DRUGS,Future,2,true,169920,1
Fine China,Future & Juice WRLD Present... WRLD ON DRUGS,Future,3,true,141586,1
Red Bentley (feat. Young Thug),Future & Juice WRLD Present... WRLD ON DRUGS,Future,4,true,207866,1
Make It Back,Future & Juice WRLD Present... WRLD ON DRUGS,Future,5,true,102560,1
Oxy (feat. Lil Wayne),Future & Juice WRLD Present... WRLD ON DRUGS,Future,6,true,180080,1
7 Am Freestyle,Future & Juice WRLD Present... WRLD ON DRUGS,Future,7,true,192906,1
Different (feat. Yung Bans),Future & Juice WRLD Present... WRLD ON DRUGS,Future,8,true,151013,1
Shorty,Future & Juice WRLD Present... WRLD ON DRUGS,Future,9,true,121000,1
Realer N Realer,Future & Juice WRLD Present... WRLD ON DRUGS,Future,10,true,170920,1
No Issue,Future & Juice WRLD Present... WRLD ON DRUGS,Future,11,true,184960,1
WRLD On Drugs,Future & Juice WRLD Present... WRLD ON DRUGS,Future,12,true,217000,1
Afterlife,Future & Juice WRLD Present... WRLD ON DRUGS,Future,13,true,214253,1
Ain't Livin Right (feat. Gunna),Future & Juice WRLD Present... WRLD ON DRUGS,Future,14,true,230533,1
Transformer (feat. Nicki Minaj),Future & Juice WRLD Present... WRLD ON DRUGS,Future,15,true,196333,1
Hard Work Pays Off,Future & Juice WRLD Present... WRLD ON DRUGS,Future,16,true,224506,1
Jet Lag (feat. Young Scooter),Future & Juice WRLD Present... WRLD ON DRUGS,Future,1,false,271066,1
Astronauts,Future & Juice WRLD Present... WRLD ON DRUGS,Future,2,false,169920,1
Fine China,Future & Juice WRLD Present... WRLD ON DRUGS,Future,3,false,141586,1
Red Bentley (feat. Young Thug),Future & Juice WRLD Present... WRLD ON DRUGS,Future,4,false,207866,1
Make It Back,Future & Juice WRLD Present... WRLD ON DRUGS,Future,5,false,102560,1
Oxy (feat. Lil Wayne),Future & Juice WRLD Present... WRLD ON DRUGS,Future,6,false,179226,1
7 Am Freestyle,Future & Juice WRLD Present... WRLD ON DRUGS,Future,7,false,192906,1
Different (feat. Yung Bans),Future & Juice WRLD Present... WRLD ON DRUGS,Future,8,false,151013,1
Shorty,Future & Juice WRLD Present... WRLD ON DRUGS,Future,9,false,121000,1
Realer N Realer,Future & Juice WRLD Present... WRLD ON DRUGS,Future,10,false,170920,1
No Issue,Future & Juice WRLD Present... WRLD ON DRUGS,Future,11,false,184960,1
WRLD On Drugs,Future & Juice WRLD Present... WRLD ON DRUGS,Future,12,false,217000,1
Afterlife,Future & Juice WRLD Present... WRLD ON DRUGS,Future,13,false,214253,1
Ain't Livin Right (feat. Gunna),Future & Juice WRLD Present... WRLD ON DRUGS,Future,14,false,230533,1
Transformer (feat. Nicki Minaj),Future & Juice WRLD Present... WRLD ON DRUGS,Future,15,false,196333,1
Hard Work Pays Off,Future & Juice WRLD Present... WRLD ON DRUGS,Future,16,false,225333,1
WIFI LIT,BEASTMODE 2,Future,1,true,176630,1
CUDDLE MY WRIST,BEASTMODE 2,Future,2,true,181894,1
RACKS BLUE,BEASTMODE 2,Future,3,true,204311,1
31 DAYS,BEASTMODE 2,Future,4,true,240682,1
RED LIGHT,BEASTMODE 2,Future,5,true,246906,1
DOH DOH (feat. Young Scooter),BEASTMODE 2,Future,6,true,220377,1
WHEN I THINK ABOUT IT,BEASTMODE 2,Future,7,true,184594,1
SOME MORE,BEASTMODE 2,Future,8,true,213891,1
HATE THE REAL ME,BEASTMODE 2,Future,9,true,240404,1
WIFI LIT,BEASTMODE 2,Future,1,false,176630,1
CUDDLE MY WRIST,BEASTMODE 2,Future,2,false,181894,1
RACKS BLUE,BEASTMODE 2,Future,3,false,204311,1
31 DAYS,BEASTMODE 2,Future,4,false,240682,1
RED LIGHT,BEASTMODE 2,Future,5,false,246906,1
DOH DOH (feat. Young Scooter),BEASTMODE 2,Future,6,false,220377,1
WHEN I THINK ABOUT IT,BEASTMODE 2,Future,7,false,184594,1
SOME MORE,BEASTMODE 2,Future,8,false,213891,1
HATE THE REAL ME,BEASTMODE 2,Future,9,false,240404,1
If You Want It (Sleepy Brown feat. Scar),SUPERFLY (Original Motion Picture Soundtrack),Future,1,true,277946,1
What's Up With That (Future feat. 21 Savage),SUPERFLY (Original Motion Picture Soundtrack),Future,2,true,182220,1
No Shame (Future feat. PARTYNEXTDOOR),SUPERFLY (Original Motion Picture Soundtrack),Future,3,true,234418,1
Walk On Minks (Future),SUPERFLY (Original Motion Picture Soundtrack),Future,4,true,218141,1
Tie My Shoes (Future feat. Young Thug),SUPERFLY (Original Motion Picture Soundtrack),Future,5,true,181162,1
Stains (Future),SUPERFLY (Original Motion Picture Soundtrack),Future,6,true,182132,1
Show My Chain Some Love (Future feat. Young Thug),SUPERFLY (Original Motion Picture Soundtrack),Future,7,true,152257,1
R.A.N. (Miguel),SUPERFLY (Original Motion Picture Soundtrack),Future,8,true,243235,1
This Way (Khalid x H.E.R.),SUPERFLY (Original Motion Picture Soundtrack),Future,9,true,211204,1
Bag (Future feat. Yung Bans),SUPERFLY (Original Motion Picture Soundtrack),Future,10,true,196993,1
Drive Itself (Future feat. Lil Wayne),SUPERFLY (Original Motion Picture Soundtrack),Future,11,true,214933,1
Money Train (Future feat. Young Thug & Gunna),SUPERFLY (Original Motion Picture Soundtrack),Future,12,true,164001,1
Nowhere (Future),SUPERFLY (Original Motion Picture Soundtrack),Future,13,true,270587,1
Trappin' So Hard (Rich The Kid & Rico Love),SUPERFLY (Original Motion Picture Soundtrack),Future,1,true,167650,2
New Goals (French Montana),SUPERFLY (Original Motion Picture Soundtrack),Future,2,true,241586,2
That's How I Grew Up (G Herbo feat. 21 Savage),SUPERFLY (Original Motion Picture Soundtrack),Future,3,true,220970,2
Rep Yo Click (Lil Jon feat. Bangladesh Freeway & CyHi The Prynce),SUPERFLY (Original Motion Picture Soundtrack),Future,4,true,210826,2
Please Forgive (Lecrae Sean Garrett & Crystal Nicole),SUPERFLY (Original Motion Picture Soundtrack),Future,5,true,160066,2
Capone Suite (Rick Ross feat. Smif-N-Wessun),SUPERFLY (Original Motion Picture Soundtrack),Future,6,true,293373,2
Struggles (Future feat. Sleepy Brown),SUPERFLY (Original Motion Picture Soundtrack),Future,7,true,146744,2
No Cap,SUPER SLIMEY,Future,1,false,143981,1
Three,SUPER SLIMEY,Future,2,false,159400,1
All da Smoke,SUPER SLIMEY,Future,3,false,204706,1
200,SUPER SLIMEY,Future,4,false,147042,1
Cruise Ship,SUPER SLIMEY,Future,5,false,166280,1
Patek Water (feat. Offset),SUPER SLIMEY,Future,6,false,189240,1
Feed Me Dope,SUPER SLIMEY,Future,7,false,166698,1
Drip on Me,SUPER SLIMEY,Future,8,false,199746,1
Real Love,SUPER SLIMEY,Future,9,false,241893,1
4 da Gang,SUPER SLIMEY,Future,10,false,187600,1
Killed Before,SUPER SLIMEY,Future,11,false,220360,1
Mink Flow,SUPER SLIMEY,Future,12,false,179026,1
Group Home,SUPER SLIMEY,Future,13,false,242080,1
2 Much,Justice (The Complete Edition),Justin-Beiber,1,false,152796,1
Deserve You,Justice (The Complete Edition),Justin-Beiber,2,false,187238,1
As I Am (feat. Khalid),Justice (The Complete Edition),Justin-Beiber,3,false,174406,1
Off My Face,Justice (The Complete Edition),Justin-Beiber,4,false,156467,1
Holy (feat. Chance The Rapper),Justice (The Complete Edition),Justin-Beiber,5,false,212093,1
Unstable (feat. The Kid LAROI),Justice (The Complete Edition),Justin-Beiber,6,false,158324,1
MLK Interlude,Justice (The Complete Edition),Justin-Beiber,7,false,104007,1
Die For You (feat. Dominic Fike),Justice (The Complete Edition),Justin-Beiber,8,false,198425,1
Hold On,Justice (The Complete Edition),Justin-Beiber,9,false,170813,1
Somebody,Justice (The Complete Edition),Justin-Beiber,10,false,179414,1
Ghost,Justice (The Complete Edition),Justin-Beiber,11,false,153190,1
Peaches (feat. Daniel Caesar & Giveon),Justice (The Complete Edition),Justin-Beiber,12,true,198081,1
